Provider,Phys_Count,Patient_Count,Claim_Count,Service_Type,Both_Service,Inpatient,Outpatient,DuplicateClaims,Duplicate_Claims_Percent,AvgClaimDuration,Avg_Cost,Avg_Age,Gender1,Gender2,Race1,Race2,Race3,Race5,ChronicCond_Alzheimer,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,PotentialFraud,NetworkDegree,isFraudConnected,NoPhysicianCount
PRV54966,11,1289,2706,Outpatient,0,0,1,1820,0.67,1.2971175166297118,284.6711012564671,74,512,777,1033,142,69,45,4265,4209,4983,4475,4177,3436,3263,4507,4452,5152,Yes,0.0,0.0,4.0
PRV54967,26,51,84,Outpatient,0,0,1,66,0.79,1.2261904761904763,459.76190476190476,74,21,30,37,11,2,1,145,132,151,140,132,104,104,139,131,163,No,3.0,0.0,1.0
PRV54968,24,41,69,Both_Service,1,0,0,40,0.58,1.855072463768116,3365.3623188405795,70,11,30,31,7,1,2,97,99,129,107,102,91,82,112,121,132,No,1.0,0.0,0.0
PRV54970,36,180,325,Both_Service,1,0,0,184,0.57,1.5661538461538462,491.4769230769231,73,74,106,143,24,8,5,544,520,603,527,517,422,406,519,556,593,No,5.0,0.0,1.0
PRV54971,12,189,618,Both_Service,1,0,0,378,0.61,1.7896440129449838,1446.4692556634304,72,84,105,157,22,5,5,941,946,1079,1045,1019,799,772,1041,1056,1178,No,0.0,0.0,1.0
PRV54972,32,56,107,Outpatient,0,0,1,90,0.84,1.1775700934579438,268.41121495327104,74,22,34,44,10,1,1,159,171,199,174,171,143,134,168,184,203,No,2.0,0.0,1.0
PRV54973,70,123,197,Both_Service,1,0,0,136,0.69,2.3908629441624365,592.253807106599,76,56,67,111,9,2,1,320,312,370,320,296,251,248,314,321,383,No,6.0,0.0,0.0
PRV54975,39,122,209,Outpatient,0,0,1,154,0.74,0.7416267942583732,281.6267942583732,74,60,62,107,11,2,2,334,298,387,326,334,268,261,334,359,401,No,4.0,0.0,0.0
PRV54976,23,53,91,Outpatient,0,0,1,72,0.79,1.8131868131868132,366.4835164835165,75,17,36,42,8,2,1,158,148,169,149,143,127,123,138,142,178,No,0.0,0.0,0.0
PRV54978,14,126,431,Outpatient,0,0,1,332,0.77,1.2320185614849188,331.8097447795824,74,58,68,100,20,3,3,634,703,791,682,713,547,527,706,744,831,No,2.0,0.0,0.0
PRV54981,14,90,136,Both_Service,1,0,0,82,0.6,5.514705882352941,8996.411764705883,74,39,51,76,7,4,3,197,188,246,212,208,160,147,216,224,247,No,0.0,0.0,0.0
PRV54982,16,33,60,Outpatient,0,0,1,46,0.77,0.9666666666666667,313.0,76,15,18,25,3,3,2,93,90,111,107,88,76,73,88,99,115,No,3.0,0.0,0.0
PRV54983,53,116,197,Outpatient,0,0,1,142,0.72,1.5939086294416243,348.1218274111675,72,54,62,100,11,2,3,329,297,362,318,307,243,252,329,324,361,No,2.0,0.0,0.0
PRV54985,100,203,346,Outpatient,0,0,1,246,0.71,1.939306358381503,300.60693641618496,75,84,119,168,21,6,8,545,527,636,576,542,430,432,580,581,650,No,4.0,0.0,0.0
PRV54986,106,542,984,Both_Service,1,0,0,732,0.74,2.6747967479674797,2717.7479674796746,72,243,299,426,66,22,28,1511,1517,1758,1629,1525,1249,1170,1598,1663,1878,Yes,2.0,1.0,2.0
PRV54988,26,41,69,Outpatient,0,0,1,56,0.81,1.7971014492753623,347.2463768115942,70,16,25,34,4,1,2,112,115,134,124,113,94,102,123,117,138,No,3.0,0.0,0.0
PRV54991,63,125,226,Outpatient,0,0,1,192,0.85,1.0,168.89380530973452,74,68,57,110,10,4,1,375,360,414,364,338,282,288,368,383,425,No,5.0,0.0,0.0
PRV54997,15,22,59,Both_Service,1,0,0,50,0.85,1.576271186440678,1390.2033898305085,76,10,12,17,1,3,1,87,108,104,99,97,83,83,105,111,116,No,1.0,0.0,0.0
PRV54998,23,130,326,Both_Service,1,0,0,238,0.73,2.8987730061349692,3527.3803680981596,75,46,84,104,10,7,9,497,506,574,503,494,409,368,529,558,617,Yes,7.0,1.0,0.0
PRV54999,9,10,13,Both_Service,1,0,0,6,0.46,3.076923076923077,3401.846153846154,75,3,7,6,1,1,2,23,22,26,24,23,19,17,21,24,26,No,0.0,0.0,0.0
PRV55000,140,707,1208,Both_Service,1,0,0,888,0.74,2.1258278145695364,1636.4486754966888,74,314,393,590,72,26,19,1910,1899,2199,1992,1914,1535,1483,2019,2076,2311,No,5.0,0.0,1.0
PRV55001,68,153,248,Outpatient,0,0,1,180,0.73,0.8911290322580645,242.94354838709677,73,72,81,134,10,4,5,386,420,460,426,402,320,301,411,407,473,No,8.0,0.0,0.0
PRV55002,30,93,151,Outpatient,0,0,1,102,0.68,1.423841059602649,288.41059602649005,71,48,45,75,11,6,1,211,238,279,253,229,188,190,255,243,283,No,2.0,0.0,0.0
PRV55003,32,73,124,Both_Service,1,0,0,96,0.77,2.217741935483871,843.3548387096774,75,25,48,59,5,5,4,182,206,230,214,195,162,152,207,224,243,No,3.0,0.0,0.0
PRV55004,26,992,3127,Both_Service,1,0,0,1464,0.47,1.608570514870483,312.22385673169174,73,398,594,809,104,46,33,4881,4733,5749,5164,4855,3996,3719,5279,5145,6002,Yes,1.0,1.0,8.0
PRV55005,44,128,225,Both_Service,1,0,0,190,0.84,3.022222222222222,4751.635555555556,74,53,75,112,11,4,1,357,327,400,366,359,269,255,381,382,430,No,1.0,0.0,1.0
PRV55006,21,41,64,Both_Service,1,0,0,46,0.72,2.375,860.65625,72,16,25,33,5,2,1,104,100,119,106,101,77,78,111,109,120,No,2.0,0.0,0.0
PRV55010,26,143,407,Outpatient,0,0,1,236,0.58,1.1597051597051597,221.4004914004914,75,54,89,122,12,4,5,652,633,711,683,610,522,521,695,662,767,Yes,8.0,1.0,0.0
PRV55011,28,54,95,Outpatient,0,0,1,78,0.82,0.5789473684210527,269.57894736842104,74,21,33,45,5,1,3,145,145,170,157,146,130,127,156,156,183,No,2.0,0.0,0.0
PRV55013,49,78,134,Outpatient,0,0,1,102,0.76,2.6194029850746268,226.11940298507463,72,31,47,56,14,4,4,199,195,248,230,198,166,159,230,224,252,No,1.0,0.0,0.0
PRV55016,27,86,230,Outpatient,0,0,1,168,0.73,1.0130434782608695,281.3478260869565,73,36,50,70,11,3,2,367,353,441,379,356,289,264,360,386,426,No,4.0,0.0,1.0
PRV55018,10,72,102,Both_Service,1,0,0,56,0.55,4.607843137254902,8237.0,74,33,39,61,6,4,1,151,138,188,153,149,119,119,173,171,196,Yes,0.0,0.0,0.0
PRV55019,52,221,424,Both_Service,1,0,0,278,0.66,3.5754716981132075,7191.2169811320755,73,91,130,189,20,7,5,653,627,779,681,650,524,502,685,691,777,Yes,2.0,1.0,0.0
PRV55022,35,123,216,Both_Service,1,0,0,158,0.73,3.1481481481481484,5179.666666666667,75,54,69,92,21,6,4,322,330,399,350,337,263,251,338,343,405,Yes,2.0,1.0,1.0
PRV55023,13,52,104,Both_Service,1,0,0,80,0.77,5.028846153846154,7289.711538461538,73,17,35,40,8,3,1,159,146,183,151,164,124,132,168,175,185,No,3.0,0.0,0.0
PRV55024,40,45,77,Both_Service,1,0,0,62,0.81,2.090909090909091,791.9480519480519,73,16,29,35,6,2,2,116,104,139,130,116,84,90,119,126,146,No,5.0,0.0,0.0
PRV55026,125,239,409,Outpatient,0,0,1,274,0.67,1.4963325183374083,302.5672371638142,73,123,116,194,19,16,10,645,625,766,693,634,509,506,676,689,779,No,4.0,0.0,1.0
PRV55027,69,147,244,Both_Service,1,0,0,176,0.72,2.180327868852459,1354.7131147540983,74,59,88,131,5,5,6,381,374,450,418,369,290,318,398,425,460,Yes,3.0,1.0,1.0
PRV55028,12,87,302,Both_Service,1,0,0,158,0.52,1.1589403973509933,1117.569536423841,74,27,60,70,8,6,3,477,467,551,441,481,354,379,510,489,563,No,3.0,0.0,3.0
PRV55029,90,209,408,Both_Service,1,0,0,306,0.75,1.5563725490196079,863.4803921568628,73,88,121,170,23,8,8,640,621,749,679,622,515,493,677,665,777,No,1.0,0.0,0.0
PRV55030,78,239,505,Both_Service,1,0,0,388,0.77,2.881188118811881,2360.2653465346534,73,97,142,191,26,8,14,784,744,920,825,780,620,599,826,819,952,Yes,5.0,1.0,0.0
PRV55034,3,466,850,Both_Service,1,0,0,476,0.56,1.5388235294117647,813.5976470588236,73,191,275,365,57,25,19,1396,1326,1584,1376,1309,1093,1027,1397,1431,1605,Yes,1.0,1.0,1.0
PRV55036,30,63,103,Outpatient,0,0,1,78,0.76,2.6699029126213594,243.20388349514562,75,30,33,52,5,5,1,167,161,188,167,157,138,131,176,174,190,No,2.0,0.0,0.0
PRV55037,15,448,983,Both_Service,1,0,0,668,0.68,1.5869786368260428,491.4974567650051,73,193,255,353,55,18,22,1562,1554,1785,1640,1590,1303,1252,1686,1665,1853,No,2.0,0.0,2.0
PRV55038,13,15,21,Outpatient,0,0,1,12,0.57,0.09523809523809523,289.5238095238095,68,3,12,12,1,1,1,34,34,36,39,37,27,24,41,36,40,No,0.0,0.0,0.0
PRV55039,56,647,2958,Both_Service,1,0,0,1800,0.61,1.4553752535496958,406.7870182555781,74,273,374,537,59,30,21,4558,4592,5387,4966,4547,3655,3572,4981,4955,5592,Yes,3.0,1.0,9.0
PRV55042,47,110,198,Both_Service,1,0,0,148,0.75,1.9696969696969697,1157.3232323232323,73,43,67,85,16,8,1,300,314,359,326,308,252,234,318,329,361,No,3.0,0.0,0.0
PRV55043,66,114,197,Outpatient,0,0,1,156,0.79,1.4263959390862944,333.4010152284264,75,42,72,92,13,5,4,305,303,359,336,309,261,241,316,328,372,No,2.0,0.0,1.0
PRV55045,22,65,107,Outpatient,0,0,1,82,0.77,2.05607476635514,440.0934579439252,74,25,40,52,6,5,2,172,173,197,186,165,139,126,179,186,204,No,4.0,0.0,0.0
PRV55048,14,88,119,Both_Service,1,0,0,50,0.42,5.277310924369748,9471.81512605042,73,36,52,76,6,2,4,183,159,218,177,180,135,136,198,174,217,Yes,0.0,0.0,0.0
PRV55049,39,117,223,Both_Service,1,0,0,150,0.67,4.596412556053812,4976.896860986547,74,59,58,95,6,7,9,339,315,406,357,340,274,273,374,367,439,Yes,1.0,1.0,2.0
PRV55050,1,137,259,Outpatient,0,0,1,152,0.59,1.6370656370656371,290.0,74,56,81,110,17,3,7,391,398,452,435,405,343,318,439,441,497,No,0.0,0.0,0.0
PRV55053,5,29,100,Outpatient,0,0,1,92,0.92,2.48,252.3,74,10,19,21,2,5,1,149,166,186,180,144,133,123,169,187,184,No,0.0,0.0,0.0
PRV55054,6,59,111,Outpatient,0,0,1,84,0.76,0.8378378378378378,177.65765765765767,74,23,36,45,7,4,3,172,183,206,193,165,140,136,197,186,213,No,3.0,0.0,0.0
PRV55056,20,91,141,Outpatient,0,0,1,82,0.58,0.6312056737588653,357.3049645390071,75,41,50,76,10,1,4,201,210,253,230,202,169,165,239,229,268,No,3.0,0.0,0.0
PRV55057,6,146,444,Outpatient,0,0,1,194,0.44,1.7860360360360361,300.9234234234234,73,59,87,111,26,7,2,710,681,826,746,673,547,535,711,759,816,Yes,2.0,1.0,0.0
PRV55058,9,164,335,Outpatient,0,0,1,216,0.64,1.3880597014925373,293.94029850746267,74,86,78,130,18,9,7,543,517,616,551,545,421,407,571,562,637,No,0.0,0.0,1.0
PRV55059,5,84,230,Outpatient,0,0,1,154,0.67,1.517391304347826,321.60869565217394,73,36,48,64,5,7,8,338,355,404,374,346,293,267,367,384,434,No,2.0,0.0,1.0
PRV55061,21,83,150,Outpatient,0,0,1,110,0.73,1.4266666666666667,272.06666666666666,76,34,49,65,10,6,2,226,231,273,237,222,179,173,255,241,282,No,9.0,0.0,0.0
PRV55062,8,28,41,Outpatient,0,0,1,24,0.59,0.7560975609756098,238.53658536585365,77,12,16,24,2,1,1,63,68,69,67,67,54,47,71,71,78,No,2.0,0.0,0.0
PRV55064,2,380,1047,Outpatient,0,0,1,852,0.81,1.5673352435530086,303.3142311365807,73,129,251,292,58,20,10,1625,1653,1892,1739,1627,1303,1281,1694,1708,1956,No,1.0,0.0,4.0
PRV55069,4,20,36,Outpatient,0,0,1,30,0.83,1.1111111111111112,112.5,71,10,10,16,2,1,1,59,56,68,63,51,42,39,57,61,69,No,2.0,0.0,0.0
PRV55071,5,58,118,Outpatient,0,0,1,96,0.81,2.0,415.8474576271187,74,23,35,46,8,3,1,186,181,217,199,179,149,142,200,207,215,No,3.0,0.0,0.0
PRV55072,3,41,64,Outpatient,0,0,1,34,0.53,0.40625,235.78125,74,14,27,32,5,3,1,101,97,114,98,105,86,78,113,112,122,No,0.0,0.0,0.0
PRV55079,1,46,62,Outpatient,0,0,1,30,0.48,1.3709677419354838,266.7741935483871,74,20,26,39,4,2,1,99,105,113,103,92,83,76,101,100,121,No,0.0,0.0,0.0
PRV55083,2,152,283,Outpatient,0,0,1,174,0.61,1.459363957597173,253.32155477031802,75,61,91,127,13,11,1,452,457,513,480,454,348,337,472,490,510,No,1.0,0.0,0.0
PRV55087,3,154,301,Outpatient,0,0,1,200,0.66,1.7807308970099667,213.98671096345515,73,62,92,122,18,9,5,503,458,564,492,449,386,360,477,486,561,No,1.0,0.0,0.0
PRV55095,4,20,27,Outpatient,0,0,1,14,0.52,1.4074074074074074,325.18518518518516,78,7,13,15,1,3,1,43,40,50,45,37,34,30,41,45,52,No,1.0,0.0,0.0
PRV55099,7,54,119,Outpatient,0,0,1,44,0.37,0.8907563025210085,252.6890756302521,75,17,37,40,7,2,5,187,208,226,199,168,144,148,197,189,226,No,1.0,0.0,1.0
PRV55103,2,74,102,Outpatient,0,0,1,48,0.47,0.4803921568627451,205.2941176470588,75,26,48,60,8,4,2,168,160,186,168,148,132,129,172,164,199,No,1.0,0.0,0.0
PRV55104,2,46,91,Outpatient,0,0,1,78,0.86,1.3626373626373627,318.9010989010989,73,17,29,36,7,2,1,129,144,160,135,146,112,104,140,145,164,No,0.0,0.0,0.0
PRV55108,6,152,303,Outpatient,0,0,1,160,0.53,0.8514851485148515,275.74257425742576,73,61,91,125,17,6,4,491,478,539,513,465,391,357,491,482,588,No,2.0,0.0,2.0
PRV55110,2,23,73,Outpatient,0,0,1,66,0.9,1.4109589041095891,219.72602739726028,74,10,13,18,2,2,1,100,116,123,130,104,93,85,125,102,132,No,0.0,0.0,0.0
PRV55111,2,25,49,Outpatient,0,0,1,40,0.82,0.8367346938775511,153.6734693877551,73,16,9,19,4,1,1,68,67,88,77,87,60,56,78,84,91,No,3.0,0.0,0.0
PRV55112,2,31,50,Outpatient,0,0,1,36,0.72,1.1,204.4,75,12,19,25,3,1,2,74,80,96,81,67,67,63,87,81,92,No,1.0,0.0,0.0
PRV55116,3,143,413,Outpatient,0,0,1,258,0.62,1.8305084745762712,286.9491525423729,76,74,69,118,16,7,2,650,628,743,667,644,514,553,657,690,791,No,0.0,0.0,2.0
PRV55149,1,16,31,Inpatient,0,1,0,30,0.97,5.580645161290323,9777.677419354839,77,4,12,13,1,1,1,40,42,58,40,50,40,40,46,46,54,No,0.0,0.0,0.0
PRV55150,3,6,9,Both_Service,1,0,0,6,0.67,2.3333333333333335,4066.4444444444443,75,3,3,3,1,1,1,10,10,17,14,13,9,9,16,16,17,No,0.0,0.0,0.0
PRV55158,12,534,1097,Both_Service,1,0,0,798,0.73,1.4567000911577028,764.9626253418414,73,209,325,431,66,24,13,1742,1712,2049,1775,1692,1393,1333,1818,1787,2069,No,1.0,0.0,2.0
PRV55163,43,365,835,Both_Service,1,0,0,498,0.6,1.77125748502994,284.7880239520958,73,149,216,302,51,7,5,1299,1352,1570,1462,1289,1081,1014,1397,1400,1561,Yes,3.0,1.0,2.0
PRV55165,130,228,380,Both_Service,1,0,0,278,0.73,2.307894736842105,1376.378947368421,72,98,130,190,31,4,3,599,606,702,645,599,478,455,620,629,727,Yes,11.0,1.0,1.0
PRV55169,233,585,1054,Both_Service,1,0,0,668,0.63,1.9573055028462998,1497.9089184060722,71,241,344,456,106,18,5,1712,1677,1918,1752,1656,1375,1300,1783,1711,2018,No,12.0,0.0,0.0
PRV55175,111,267,438,Both_Service,1,0,0,268,0.61,1.5022831050228311,893.9589041095891,73,108,159,204,54,7,2,676,698,817,750,665,568,534,738,760,832,No,14.0,0.0,0.0
PRV55177,132,286,477,Outpatient,0,0,1,300,0.63,0.9350104821802935,328.8679245283019,73,117,169,228,50,5,3,766,745,885,786,764,613,598,806,791,914,No,12.0,0.0,1.0
PRV55180,56,112,176,Both_Service,1,0,0,98,0.56,1.9772727272727273,956.7045454545455,72,54,58,89,18,4,1,269,254,321,283,286,206,206,288,294,329,No,4.0,0.0,1.0
PRV55181,74,332,703,Both_Service,1,0,0,528,0.75,1.6714082503556187,1000.5633001422475,72,123,209,265,58,7,2,1075,1076,1292,1136,1104,891,850,1193,1191,1333,No,14.0,0.0,3.0
PRV55185,30,70,271,Both_Service,1,0,0,130,0.48,0.7121771217712177,599.2915129151291,70,33,37,55,12,2,1,446,425,492,463,377,319,317,476,470,524,No,5.0,0.0,1.0
PRV55191,63,87,145,Outpatient,0,0,1,110,0.76,0.8482758620689655,192.89655172413794,72,35,52,67,18,1,1,230,218,263,240,206,182,182,236,247,271,No,3.0,0.0,1.0
PRV55192,122,234,387,Both_Service,1,0,0,268,0.69,1.4806201550387597,834.077519379845,71,101,133,185,34,7,8,607,599,705,640,578,482,453,627,652,739,No,13.0,0.0,1.0
PRV55194,121,368,675,Both_Service,1,0,0,508,0.75,3.2266666666666666,4436.924444444445,72,142,226,303,51,7,7,1053,1032,1231,1101,995,830,831,1135,1115,1271,Yes,7.0,1.0,2.0
PRV55196,84,153,266,Both_Service,1,0,0,186,0.7,1.6353383458646618,1082.548872180451,72,65,88,124,25,2,2,433,415,487,444,407,345,340,440,431,505,No,8.0,0.0,0.0
PRV55205,139,240,389,Both_Service,1,0,0,258,0.66,1.7660668380462725,2800.7609254498716,73,90,150,188,44,7,1,605,598,693,650,588,502,476,649,657,732,No,7.0,0.0,1.0
PRV55206,71,92,148,Outpatient,0,0,1,90,0.61,0.6486486486486487,332.2972972972973,74,38,54,71,19,1,1,237,244,263,262,238,219,168,238,243,283,No,4.0,0.0,0.0
PRV55207,85,151,238,Outpatient,0,0,1,142,0.6,1.2478991596638656,246.68067226890756,73,58,93,125,20,4,2,367,376,438,408,398,310,301,398,388,449,No,15.0,0.0,0.0
PRV55209,172,659,1164,Both_Service,1,0,0,804,0.69,2.7310996563573884,4099.8470790378005,72,274,385,518,123,11,7,1788,1757,2143,1893,1770,1433,1402,1939,1939,2159,Yes,1.0,1.0,3.0
PRV55213,25,66,117,Both_Service,1,0,0,72,0.62,1.5128205128205128,856.3418803418804,74,27,39,53,10,2,1,186,179,205,197,181,141,145,182,179,214,No,0.0,0.0,0.0
PRV55215,545,2638,5014,Both_Service,1,0,0,3242,0.65,1.6898683685680096,724.9421619465496,72,1108,1530,2150,394,63,31,8002,7936,9191,8557,7721,6424,6229,8382,8516,9579,Yes,16.0,1.0,5.0
PRV55219,48,85,132,Outpatient,0,0,1,86,0.65,1.0,209.84848484848484,71,41,44,68,15,1,1,231,207,247,206,200,169,164,229,224,257,No,5.0,0.0,0.0
PRV55226,115,219,348,Outpatient,0,0,1,212,0.61,1.4051724137931034,337.64367816091954,73,90,129,186,27,2,4,551,541,627,571,548,427,427,576,567,652,No,3.0,0.0,0.0
PRV55230,161,515,878,Both_Service,1,0,0,626,0.71,3.992027334851936,5070.451025056947,72,190,325,422,81,6,6,1348,1306,1620,1414,1293,1097,1062,1400,1464,1650,Yes,18.0,1.0,0.0
PRV55232,23,95,155,Both_Service,1,0,0,96,0.62,2.4193548387096775,3627.6516129032257,69,39,56,72,20,2,1,252,238,280,268,255,204,197,266,275,293,No,7.0,0.0,0.0
PRV55233,33,99,244,Both_Service,1,0,0,114,0.47,1.6844262295081966,299.5,73,50,49,81,14,2,2,375,378,448,403,359,288,299,405,406,467,No,5.0,0.0,0.0
PRV55234,58,172,288,Both_Service,1,0,0,208,0.72,2.0069444444444446,532.2291666666666,71,70,102,133,27,7,5,450,460,526,484,450,378,355,497,504,552,No,10.0,0.0,1.0
PRV55235,39,118,182,Outpatient,0,0,1,44,0.24,1.032967032967033,375.8241758241758,72,51,67,97,19,1,1,303,295,332,297,280,234,227,297,309,346,No,3.0,0.0,0.0
PRV55237,39,108,194,Both_Service,1,0,0,154,0.79,1.7474226804123711,1235.618556701031,71,38,70,87,17,3,1,301,295,355,329,302,250,240,337,331,364,No,6.0,0.0,0.0
PRV55238,43,101,148,Outpatient,0,0,1,94,0.64,2.2567567567567566,438.9864864864865,72,45,56,80,16,1,4,234,241,276,252,234,191,195,247,235,282,No,13.0,0.0,0.0
PRV55239,53,154,262,Outpatient,0,0,1,202,0.77,1.5648854961832062,314.80916030534354,74,61,93,132,17,1,4,425,410,483,426,395,324,308,433,435,502,No,11.0,0.0,0.0
PRV55240,42,145,255,Both_Service,1,0,0,184,0.72,1.0156862745098039,884.721568627451,73,61,84,109,31,4,1,420,387,484,425,385,315,315,427,407,487,No,9.0,0.0,1.0
PRV55243,114,231,385,Outpatient,0,0,1,256,0.66,1.5844155844155845,254.88311688311688,73,86,145,184,36,7,4,590,617,708,671,596,491,468,652,661,717,No,9.0,0.0,1.0
PRV55246,89,213,336,Outpatient,0,0,1,218,0.65,1.7083333333333333,270.7440476190476,72,90,123,163,42,5,3,532,536,627,571,522,442,418,578,554,626,No,6.0,0.0,1.0
PRV55262,18,210,541,Both_Service,1,0,0,288,0.53,1.412199630314233,597.8040665434381,70,89,121,165,37,5,3,850,799,950,866,786,675,677,877,890,1043,No,0.0,0.0,0.0
PRV55263,33,247,498,Outpatient,0,0,1,358,0.72,1.748995983935743,343.3734939759036,73,96,151,201,30,10,6,815,776,915,813,769,641,608,829,842,946,No,7.0,0.0,1.0
PRV55264,33,305,794,Outpatient,0,0,1,532,0.67,1.4193954659949621,281.183879093199,72,137,168,240,56,5,4,1236,1249,1430,1356,1222,982,970,1307,1314,1484,No,3.0,0.0,0.0
PRV55269,21,124,269,Both_Service,1,0,0,194,0.72,1.0148698884758365,356.91449814126395,72,54,70,100,19,2,3,434,439,518,446,409,331,331,433,437,519,No,4.0,0.0,0.0
PRV55270,8,108,300,Both_Service,1,0,0,192,0.64,1.7,327.62666666666667,72,42,66,85,17,4,2,484,443,561,504,478,411,377,506,539,574,No,3.0,0.0,0.0
PRV55272,12,185,319,Outpatient,0,0,1,216,0.68,1.2664576802507836,261.7241379310345,72,76,109,141,39,2,3,517,529,589,560,496,404,419,526,533,609,No,1.0,0.0,1.0
PRV55281,1,95,247,Outpatient,0,0,1,114,0.46,1.1093117408906883,276.07287449392715,73,39,56,78,11,3,3,377,386,448,424,396,324,303,453,405,440,No,0.0,0.0,0.0
PRV55312,3,77,149,Outpatient,0,0,1,116,0.78,1.6845637583892616,199.7986577181208,73,33,44,62,12,2,1,249,237,271,244,236,189,181,244,250,286,No,1.0,0.0,0.0
PRV55331,2,19,26,Outpatient,0,0,1,6,0.23,1.0769230769230769,200.76923076923077,75,7,12,16,1,1,1,46,50,49,48,38,30,32,46,45,50,No,2.0,0.0,0.0
PRV55362,4,101,184,Outpatient,0,0,1,72,0.39,0.9891304347826086,240.54347826086956,73,43,58,78,21,1,1,310,292,328,340,288,233,229,315,312,349,No,1.0,0.0,0.0
PRV55388,16,307,831,Outpatient,0,0,1,632,0.76,1.601684717208183,269.7954271961492,72,122,185,247,53,6,1,1309,1318,1490,1368,1259,1089,1026,1369,1393,1563,No,4.0,0.0,2.0
PRV55396,47,63,120,Both_Service,1,0,0,90,0.75,1.925,2464.733333333333,73,34,29,57,3,2,1,197,188,223,218,213,164,155,201,207,235,No,2.0,0.0,0.0
PRV55435,17,133,270,Both_Service,1,0,0,238,0.88,5.355555555555555,9453.074074074075,73,65,68,121,6,5,1,378,364,502,412,385,320,310,446,448,492,Yes,2.0,1.0,2.0
PRV55446,74,87,157,Outpatient,0,0,1,118,0.75,1.1146496815286624,226.56050955414014,73,36,51,72,7,4,4,247,240,289,254,245,187,185,257,243,288,No,2.0,0.0,1.0
PRV55450,14,123,344,Both_Service,1,0,0,286,0.83,1.6046511627906976,316.3546511627907,72,50,73,111,10,1,1,548,567,638,572,549,463,404,596,581,655,No,0.0,0.0,1.0
PRV55459,20,270,596,Outpatient,0,0,1,504,0.85,1.8942953020134228,347.5503355704698,73,121,149,241,24,4,1,944,933,1114,978,939,755,747,1011,1027,1132,No,1.0,0.0,1.0
PRV55462,47,969,3096,Both_Service,1,0,0,2378,0.77,2.4589793281653747,2515.5071059431525,72,438,531,860,91,17,1,4842,4842,5613,5077,4792,3889,3698,5191,5205,5808,Yes,4.0,1.0,6.0
PRV55463,139,220,380,Outpatient,0,0,1,246,0.65,1.8263157894736841,292.2105263157895,72,97,123,196,17,4,3,599,594,683,625,598,469,460,618,623,696,No,4.0,0.0,2.0
PRV55467,15,703,2742,Both_Service,1,0,0,1696,0.62,1.4186725018234865,324.3413566739606,72,298,405,623,70,7,3,4313,4235,5069,4421,4284,3548,3419,4624,4602,5248,Yes,1.0,1.0,8.0
PRV55470,7,204,552,Outpatient,0,0,1,166,0.3,1.769927536231884,294.981884057971,73,83,121,177,23,3,1,806,872,1012,896,830,704,687,946,932,1001,No,1.0,0.0,2.0
PRV55477,26,43,78,Outpatient,0,0,1,64,0.82,1.5128205128205128,394.87179487179486,74,17,26,39,2,1,1,129,123,144,131,120,104,100,120,129,143,No,0.0,0.0,0.0
PRV55480,32,42,59,Outpatient,0,0,1,34,0.58,2.305084745762712,426.9491525423729,70,14,28,33,6,1,2,90,93,101,100,94,74,72,102,92,111,No,2.0,0.0,0.0
PRV55489,4,217,430,Outpatient,0,0,1,140,0.33,1.5325581395348837,329.1860465116279,72,85,132,199,13,3,2,691,689,799,726,666,541,533,736,705,834,No,0.0,0.0,2.0
PRV55491,9,180,437,Outpatient,0,0,1,164,0.38,2.0205949656750573,370.3203661327231,72,70,110,152,25,2,1,659,681,811,694,640,564,546,750,746,775,No,1.0,0.0,1.0
PRV55495,36,51,81,Both_Service,1,0,0,60,0.74,2.5925925925925926,5735.975308641975,74,22,29,47,1,2,1,129,120,151,122,122,98,96,143,127,144,Yes,2.0,1.0,0.0
PRV55496,27,78,133,Both_Service,1,0,0,94,0.71,3.0902255639097747,4103.293233082707,71,35,43,69,6,1,2,201,202,246,209,193,167,156,231,235,247,Yes,0.0,0.0,0.0
PRV55510,419,791,1285,Outpatient,0,0,1,848,0.66,1.5291828793774318,315.82101167315176,73,347,444,682,66,30,13,2027,2020,2345,2149,1992,1648,1587,2102,2160,2440,No,12.0,0.0,2.0
PRV55514,13,153,434,Both_Service,1,0,0,278,0.64,1.6981566820276497,535.0691244239631,74,66,87,138,12,2,1,664,623,820,707,677,531,526,721,712,782,Yes,2.0,1.0,0.0
PRV55518,57,199,430,Both_Service,1,0,0,390,0.91,1.758139534883721,869.3813953488373,74,85,114,190,7,1,1,658,699,791,707,614,533,516,728,672,798,No,3.0,0.0,0.0
PRV55521,6,258,777,Outpatient,0,0,1,326,0.42,1.4427284427284428,266.7438867438867,73,116,142,236,18,2,2,1276,1210,1434,1298,1196,995,951,1309,1309,1492,No,1.0,0.0,2.0
PRV55523,16,158,407,Outpatient,0,0,1,208,0.51,1.4766584766584767,277.24815724815727,74,68,90,146,10,1,1,675,644,752,690,630,563,496,655,709,787,No,3.0,0.0,0.0
