Provider,NetworkDegree,isFraudConnected,NoPhysicianCount
PRV55053,0.0,0.0,0.0
PRV55058,0.0,0.0,1.0
PRV55067,0.0,0.0,0.0
PRV55068,0.0,0.0,0.0
PRV55070,0.0,0.0,0.0
PRV55072,0.0,0.0,0.0
PRV55073,0.0,0.0,0.0
PRV55074,0.0,0.0,0.0
PRV55076,0.0,0.0,0.0
PRV55077,0.0,0.0,0.0
PRV55078,0.0,0.0,0.0
PRV55079,0.0,0.0,0.0
PRV55080,0.0,0.0,0.0
PRV55081,0.0,0.0,0.0
PRV55089,0.0,0.0,0.0
PRV55092,0.0,0.0,0.0
PRV55094,0.0,0.0,0.0
PRV55096,0.0,0.0,0.0
PRV55097,0.0,0.0,0.0
PRV55104,0.0,0.0,0.0
PRV55110,0.0,0.0,0.0
PRV55116,0.0,0.0,2.0
PRV55117,0.0,0.0,0.0
PRV55118,0.0,0.0,0.0
PRV55120,0.0,0.0,0.0
PRV55121,0.0,0.0,1.0
PRV55122,0.0,0.0,0.0
PRV55123,0.0,0.0,0.0
PRV55124,0.0,0.0,0.0
PRV55126,0.0,0.0,0.0
PRV55128,0.0,0.0,0.0
PRV55129,0.0,0.0,0.0
PRV55130,0.0,0.0,0.0
PRV55131,0.0,0.0,0.0
PRV55132,0.0,0.0,0.0
PRV55133,0.0,0.0,0.0
PRV55134,0.0,0.0,0.0
PRV55135,0.0,0.0,0.0
PRV55136,0.0,0.0,0.0
PRV55137,0.0,0.0,0.0
PRV55138,0.0,0.0,0.0
PRV55140,0.0,0.0,0.0
PRV55143,0.0,0.0,0.0
PRV55144,0.0,0.0,0.0
PRV55145,0.0,0.0,0.0
PRV55147,0.0,0.0,0.0
PRV55148,0.0,0.0,0.0
PRV55149,0.0,0.0,0.0
PRV55150,0.0,0.0,0.0
PRV55151,0.0,0.0,0.0
PRV55152,0.0,0.0,0.0
PRV55155,0.0,0.0,0.0
PRV55156,0.0,0.0,0.0
PRV55157,0.0,0.0,0.0
PRV55161,0.0,0.0,0.0
PRV55167,0.0,0.0,0.0
PRV55213,0.0,0.0,0.0
PRV55244,0.0,0.0,0.0
PRV55252,0.0,0.0,0.0
PRV55262,0.0,0.0,0.0
PRV55265,0.0,0.0,2.0
PRV55268,0.0,0.0,0.0
PRV55278,0.0,0.0,0.0
PRV55281,0.0,0.0,0.0
PRV55296,0.0,0.0,0.0
PRV55319,0.0,0.0,0.0
PRV55324,0.0,0.0,0.0
PRV55326,0.0,0.0,1.0
PRV55340,0.0,0.0,0.0
PRV55342,0.0,0.0,1.0
PRV55363,0.0,0.0,0.0
PRV55364,0.0,0.0,0.0
PRV55366,0.0,0.0,0.0
PRV55371,0.0,0.0,0.0
PRV55374,0.0,0.0,0.0
PRV55375,0.0,0.0,0.0
PRV55377,0.0,0.0,0.0
PRV55378,0.0,0.0,0.0
PRV55379,0.0,0.0,0.0
PRV55381,0.0,0.0,0.0
PRV55383,0.0,0.0,0.0
PRV55384,0.0,0.0,0.0
PRV55387,0.0,0.0,0.0
PRV55392,0.0,0.0,1.0
PRV55395,0.0,0.0,0.0
PRV55398,0.0,0.0,0.0
PRV55399,0.0,0.0,0.0
PRV55400,0.0,0.0,0.0
PRV55404,0.0,0.0,0.0
PRV55405,0.0,0.0,0.0
PRV55409,0.0,0.0,0.0
PRV55411,0.0,0.0,0.0
PRV55413,0.0,0.0,0.0
PRV55418,0.0,0.0,0.0
PRV55419,0.0,0.0,0.0
PRV55426,0.0,0.0,0.0
PRV55427,0.0,0.0,0.0
PRV55428,0.0,0.0,0.0
PRV55430,0.0,0.0,0.0
PRV55431,0.0,0.0,0.0
PRV55434,0.0,0.0,0.0
PRV55443,0.0,0.0,0.0
PRV55444,0.0,0.0,0.0
PRV55450,0.0,0.0,1.0
PRV55452,0.0,0.0,0.0
PRV55454,0.0,0.0,0.0
PRV55455,0.0,0.0,2.0
PRV55464,0.0,0.0,1.0
PRV55469,0.0,0.0,0.0
PRV55471,0.0,0.0,0.0
PRV55472,0.0,0.0,0.0
PRV55473,0.0,0.0,0.0
PRV55475,0.0,0.0,0.0
PRV55477,0.0,0.0,0.0
PRV55479,0.0,0.0,0.0
PRV55481,0.0,0.0,0.0
PRV55483,0.0,0.0,0.0
PRV55489,0.0,0.0,2.0
PRV55494,0.0,0.0,0.0
PRV55496,0.0,0.0,0.0
PRV55499,0.0,0.0,0.0
PRV55501,0.0,0.0,1.0
PRV55508,0.0,0.0,0.0
PRV55512,0.0,0.0,0.0
PRV55515,0.0,0.0,1.0
PRV55522,0.0,0.0,1.0
PRV55525,0.0,0.0,6.0
PRV55527,0.0,0.0,0.0
PRV55528,0.0,0.0,0.0
PRV55531,0.0,0.0,0.0
PRV55536,0.0,0.0,0.0
PRV55538,0.0,0.0,0.0
PRV55539,0.0,0.0,0.0
PRV55541,0.0,0.0,1.0
PRV55554,0.0,0.0,0.0
PRV55557,0.0,0.0,0.0
PRV55569,0.0,0.0,0.0
PRV55572,0.0,0.0,0.0
PRV55574,0.0,0.0,0.0
PRV55577,0.0,0.0,0.0
PRV55578,0.0,0.0,0.0
PRV55581,0.0,0.0,0.0
PRV55586,0.0,0.0,0.0
PRV55588,0.0,0.0,0.0
PRV55591,0.0,0.0,0.0
PRV55596,0.0,0.0,0.0
PRV55598,0.0,0.0,0.0
PRV55599,0.0,0.0,0.0
PRV55603,0.0,0.0,0.0
PRV55604,0.0,0.0,0.0
PRV55606,0.0,0.0,0.0
PRV55610,0.0,0.0,0.0
PRV55612,0.0,0.0,0.0
PRV55613,0.0,0.0,0.0
PRV55621,0.0,0.0,0.0
PRV55622,0.0,0.0,0.0
PRV55634,0.0,0.0,0.0
PRV55642,0.0,0.0,0.0
PRV55646,0.0,0.0,0.0
PRV55652,0.0,0.0,0.0
PRV55653,0.0,0.0,0.0
PRV55654,0.0,0.0,1.0
PRV55657,0.0,0.0,0.0
PRV55658,0.0,0.0,0.0
PRV55659,0.0,0.0,0.0
PRV55660,0.0,0.0,0.0
PRV55661,0.0,0.0,0.0
PRV55662,0.0,0.0,0.0
PRV55665,0.0,0.0,0.0
PRV55666,0.0,0.0,0.0
PRV55667,0.0,0.0,0.0
PRV55668,0.0,0.0,0.0
PRV55671,0.0,0.0,1.0
PRV55674,0.0,0.0,0.0
PRV55678,0.0,0.0,0.0
PRV55682,0.0,0.0,0.0
PRV55684,0.0,0.0,0.0
PRV55701,0.0,0.0,2.0
PRV55702,0.0,0.0,0.0
PRV55705,0.0,0.0,1.0
PRV55706,0.0,0.0,0.0
PRV55711,0.0,0.0,0.0
PRV55712,0.0,0.0,0.0
PRV55719,0.0,0.0,0.0
PRV55721,0.0,0.0,0.0
PRV55723,0.0,0.0,0.0
PRV55728,0.0,0.0,0.0
PRV55735,0.0,0.0,0.0
PRV55743,0.0,0.0,0.0
PRV55744,0.0,0.0,0.0
PRV55760,0.0,0.0,0.0
PRV55761,0.0,0.0,0.0
PRV55762,0.0,0.0,0.0
PRV55763,0.0,0.0,0.0
PRV55765,0.0,0.0,0.0
PRV55766,0.0,0.0,0.0
PRV55768,0.0,0.0,0.0
PRV55769,0.0,0.0,0.0
PRV55770,0.0,0.0,0.0
PRV55772,0.0,0.0,0.0
PRV55776,0.0,0.0,0.0
PRV55778,0.0,0.0,0.0
PRV55788,0.0,0.0,0.0
PRV55789,0.0,0.0,0.0
PRV55790,0.0,0.0,0.0
PRV55791,0.0,0.0,0.0
PRV55792,0.0,0.0,0.0
PRV55793,0.0,0.0,0.0
PRV55794,0.0,0.0,0.0
PRV55800,0.0,0.0,0.0
PRV55806,0.0,0.0,0.0
PRV55807,0.0,0.0,0.0
PRV55809,0.0,0.0,0.0
PRV55810,0.0,0.0,0.0
PRV55814,0.0,0.0,0.0
PRV55815,0.0,0.0,0.0
PRV55817,0.0,0.0,0.0
PRV55830,0.0,0.0,0.0
PRV55831,0.0,0.0,2.0
PRV55833,0.0,0.0,0.0
PRV55836,0.0,0.0,0.0
PRV55839,0.0,0.0,0.0
PRV55843,0.0,0.0,2.0
PRV55847,0.0,0.0,1.0
PRV55852,0.0,0.0,0.0
PRV55854,0.0,0.0,0.0
PRV55855,0.0,0.0,0.0
PRV55856,0.0,0.0,0.0
PRV55858,0.0,0.0,0.0
PRV55859,0.0,0.0,0.0
PRV55863,0.0,0.0,0.0
PRV55864,0.0,0.0,0.0
PRV55865,0.0,0.0,0.0
PRV55867,0.0,0.0,1.0
PRV55869,0.0,0.0,0.0
PRV55871,0.0,0.0,0.0
PRV55873,0.0,0.0,0.0
PRV55874,0.0,0.0,0.0
PRV55876,0.0,0.0,0.0
PRV55879,0.0,0.0,0.0
PRV55883,0.0,0.0,0.0
PRV55884,0.0,0.0,0.0
PRV55885,0.0,0.0,0.0
PRV55886,0.0,0.0,0.0
PRV55887,0.0,0.0,0.0
PRV55893,0.0,0.0,3.0
PRV55895,0.0,0.0,0.0
PRV55897,0.0,0.0,3.0
PRV55898,0.0,0.0,0.0
PRV55905,0.0,0.0,0.0
PRV55908,0.0,0.0,0.0
PRV55910,0.0,0.0,0.0
PRV55918,0.0,0.0,0.0
PRV55919,0.0,0.0,0.0
PRV55937,0.0,0.0,3.0
PRV55940,0.0,0.0,0.0
PRV55945,0.0,0.0,0.0
PRV55950,0.0,0.0,0.0
PRV55953,0.0,0.0,0.0
PRV55968,0.0,0.0,0.0
PRV55969,0.0,0.0,2.0
PRV55974,0.0,0.0,0.0
PRV55977,0.0,0.0,5.0
PRV55980,0.0,0.0,0.0
PRV55981,0.0,0.0,0.0
PRV55989,0.0,0.0,0.0
PRV55991,0.0,0.0,0.0
PRV55996,0.0,0.0,0.0
PRV55999,0.0,0.0,2.0
PRV56003,0.0,0.0,0.0
PRV56006,0.0,0.0,2.0
PRV56008,0.0,0.0,2.0
PRV56011,0.0,0.0,5.0
PRV56014,0.0,0.0,0.0
PRV56019,0.0,0.0,2.0
PRV56028,0.0,0.0,0.0
PRV56029,0.0,0.0,0.0
PRV56030,0.0,0.0,0.0
PRV56032,0.0,0.0,0.0
PRV56033,0.0,0.0,0.0
PRV56038,0.0,0.0,0.0
PRV56039,0.0,0.0,0.0
PRV56041,0.0,0.0,0.0
PRV56046,0.0,0.0,0.0
PRV56047,0.0,0.0,0.0
PRV56048,0.0,0.0,0.0
PRV56049,0.0,0.0,0.0
PRV56050,0.0,0.0,0.0
PRV56051,0.0,0.0,0.0
PRV56052,0.0,0.0,0.0
PRV56055,0.0,0.0,0.0
PRV56056,0.0,0.0,0.0
PRV56057,0.0,0.0,0.0
PRV56063,0.0,0.0,0.0
PRV56065,0.0,0.0,0.0
PRV56066,0.0,0.0,0.0
PRV56071,0.0,0.0,0.0
PRV56072,0.0,0.0,0.0
PRV56075,0.0,0.0,0.0
PRV56076,0.0,0.0,0.0
PRV56078,0.0,0.0,0.0
PRV56080,0.0,0.0,0.0
PRV56083,0.0,0.0,0.0
PRV56084,0.0,0.0,0.0
PRV56094,0.0,0.0,0.0
PRV56095,0.0,0.0,0.0
PRV56098,0.0,0.0,0.0
PRV56101,0.0,0.0,0.0
PRV56102,0.0,0.0,0.0
PRV56103,0.0,0.0,0.0
PRV56106,0.0,0.0,0.0
PRV56108,0.0,0.0,0.0
PRV56109,0.0,0.0,0.0
PRV56111,0.0,0.0,0.0
PRV56114,0.0,0.0,0.0
PRV56117,0.0,0.0,1.0
PRV56118,0.0,0.0,0.0
PRV56119,0.0,0.0,0.0
PRV56120,0.0,0.0,0.0
PRV56121,0.0,0.0,0.0
PRV56122,0.0,0.0,0.0
PRV56125,0.0,0.0,0.0
PRV56126,0.0,0.0,1.0
PRV56129,0.0,0.0,0.0
PRV56130,0.0,0.0,0.0
PRV56131,0.0,0.0,0.0
PRV56133,0.0,0.0,0.0
PRV56134,0.0,0.0,0.0
PRV56135,0.0,0.0,0.0
PRV56136,0.0,0.0,0.0
PRV56139,0.0,0.0,0.0
PRV56140,0.0,0.0,0.0
PRV56143,0.0,0.0,0.0
PRV56145,0.0,0.0,0.0
PRV56146,0.0,0.0,0.0
PRV56148,0.0,0.0,1.0
PRV56151,0.0,0.0,0.0
PRV56152,0.0,0.0,0.0
PRV56154,0.0,0.0,0.0
PRV56156,0.0,0.0,0.0
PRV56157,0.0,0.0,0.0
PRV56158,0.0,0.0,1.0
PRV56159,0.0,0.0,0.0
PRV56161,0.0,0.0,0.0
PRV56163,0.0,0.0,0.0
PRV56166,0.0,0.0,0.0
PRV56168,0.0,0.0,0.0
PRV56171,0.0,0.0,0.0
PRV56172,0.0,0.0,0.0
PRV56174,0.0,0.0,1.0
PRV56179,0.0,0.0,0.0
PRV56181,0.0,0.0,0.0
PRV56190,0.0,0.0,0.0
PRV56199,0.0,0.0,0.0
PRV56201,0.0,0.0,0.0
PRV56202,0.0,0.0,0.0
PRV56213,0.0,0.0,1.0
PRV56229,0.0,0.0,0.0
PRV56231,0.0,0.0,0.0
PRV56232,0.0,0.0,0.0
PRV56237,0.0,0.0,0.0
PRV56239,0.0,0.0,0.0
PRV56245,0.0,0.0,0.0
PRV56247,0.0,0.0,0.0
PRV56248,0.0,0.0,2.0
PRV56274,0.0,0.0,0.0
PRV56275,0.0,0.0,0.0
PRV56279,0.0,0.0,0.0
PRV56282,0.0,0.0,0.0
PRV56284,0.0,0.0,0.0
PRV56285,0.0,0.0,0.0
PRV56286,0.0,0.0,0.0
PRV56287,0.0,0.0,0.0
PRV56288,0.0,0.0,0.0
PRV56299,0.0,0.0,0.0
PRV56300,0.0,0.0,0.0
PRV56302,0.0,0.0,0.0
PRV56305,0.0,0.0,0.0
PRV56309,0.0,0.0,0.0
PRV56333,0.0,0.0,0.0
PRV56335,0.0,0.0,0.0
PRV56336,0.0,0.0,0.0
PRV56337,0.0,0.0,0.0
PRV56339,0.0,0.0,0.0
PRV56340,0.0,0.0,0.0
PRV56341,0.0,0.0,0.0
PRV56342,0.0,0.0,0.0
PRV56364,0.0,0.0,0.0
PRV56369,0.0,0.0,0.0
PRV56377,0.0,0.0,0.0
PRV56378,0.0,0.0,0.0
PRV56384,0.0,0.0,0.0
PRV56387,0.0,0.0,0.0
PRV56390,0.0,0.0,0.0
PRV56393,0.0,0.0,0.0
PRV56395,0.0,0.0,1.0
PRV56397,0.0,0.0,0.0
PRV56401,0.0,0.0,0.0
PRV56413,0.0,0.0,0.0
PRV56435,0.0,0.0,1.0
PRV56445,0.0,0.0,0.0
PRV56448,0.0,0.0,1.0
PRV56463,0.0,0.0,0.0
PRV56485,0.0,0.0,0.0
PRV56495,0.0,0.0,0.0
PRV56496,0.0,0.0,0.0
PRV56500,0.0,0.0,0.0
PRV56502,0.0,0.0,0.0
PRV56509,0.0,0.0,0.0
PRV56510,0.0,0.0,0.0
PRV56511,0.0,0.0,0.0
PRV56517,0.0,0.0,0.0
PRV56533,0.0,0.0,0.0
PRV56535,0.0,0.0,0.0
PRV56536,0.0,0.0,0.0
PRV56537,0.0,0.0,0.0
PRV56538,0.0,0.0,0.0
PRV56539,0.0,0.0,0.0
PRV56541,0.0,0.0,0.0
PRV56544,0.0,0.0,0.0
PRV56545,0.0,0.0,0.0
PRV56546,0.0,0.0,0.0
PRV56547,0.0,0.0,0.0
PRV56548,0.0,0.0,0.0
PRV56549,0.0,0.0,0.0
PRV56581,0.0,0.0,0.0
PRV56582,0.0,0.0,0.0
PRV56586,0.0,0.0,0.0
PRV56589,0.0,0.0,1.0
PRV56597,0.0,0.0,1.0
PRV56632,0.0,0.0,2.0
PRV56639,0.0,0.0,2.0
PRV56641,0.0,0.0,0.0
PRV56642,0.0,0.0,0.0
PRV56648,0.0,0.0,0.0
PRV56649,0.0,0.0,0.0
PRV56653,0.0,0.0,0.0
PRV56654,0.0,0.0,0.0
PRV56656,0.0,0.0,0.0
PRV56662,0.0,0.0,1.0
PRV56663,0.0,0.0,2.0
PRV56664,0.0,0.0,1.0
PRV56673,0.0,0.0,0.0
PRV56674,0.0,0.0,0.0
PRV56687,0.0,0.0,0.0
PRV56693,0.0,0.0,2.0
PRV56700,0.0,0.0,0.0
PRV56703,0.0,0.0,0.0
PRV56707,0.0,0.0,0.0
PRV56712,0.0,0.0,0.0
PRV56720,0.0,0.0,0.0
PRV56721,0.0,0.0,2.0
PRV56724,0.0,0.0,0.0
PRV56725,0.0,0.0,3.0
PRV56733,0.0,0.0,0.0
PRV56735,0.0,0.0,1.0
PRV56738,0.0,0.0,0.0
PRV56742,0.0,0.0,0.0
PRV56743,0.0,0.0,0.0
PRV56745,0.0,0.0,0.0
PRV56747,0.0,0.0,0.0
PRV56751,0.0,0.0,0.0
PRV56753,0.0,0.0,0.0
PRV56762,0.0,0.0,0.0
PRV56767,0.0,0.0,0.0
PRV56768,0.0,0.0,0.0
PRV56771,0.0,0.0,0.0
PRV56775,0.0,0.0,0.0
PRV56780,0.0,0.0,0.0
PRV56783,0.0,0.0,0.0
PRV56789,0.0,0.0,0.0
PRV56791,0.0,0.0,1.0
PRV56798,0.0,0.0,0.0
PRV56801,0.0,0.0,0.0
PRV56802,0.0,0.0,0.0
PRV56805,0.0,0.0,0.0
PRV56807,0.0,0.0,0.0
PRV56808,0.0,0.0,1.0
PRV56811,0.0,0.0,0.0
PRV56818,0.0,0.0,0.0
PRV56819,0.0,0.0,0.0
PRV56820,0.0,0.0,0.0
PRV56821,0.0,0.0,0.0
PRV56824,0.0,0.0,0.0
PRV56829,0.0,0.0,1.0
PRV56832,0.0,0.0,0.0
PRV56834,0.0,0.0,0.0
PRV56843,0.0,0.0,0.0
PRV56851,0.0,0.0,0.0
PRV56853,0.0,0.0,0.0
PRV56854,0.0,0.0,0.0
PRV56855,0.0,0.0,0.0
PRV56857,0.0,0.0,2.0
PRV56862,0.0,0.0,1.0
PRV56863,0.0,0.0,0.0
PRV56864,0.0,0.0,0.0
PRV56866,0.0,0.0,0.0
PRV56867,0.0,0.0,0.0
PRV56868,0.0,0.0,0.0
PRV56871,0.0,0.0,0.0
PRV56873,0.0,0.0,0.0
PRV56878,0.0,0.0,0.0
PRV56879,0.0,0.0,0.0
PRV56881,0.0,0.0,0.0
PRV56882,0.0,0.0,0.0
PRV56885,0.0,0.0,0.0
PRV56887,0.0,0.0,1.0
PRV56891,0.0,0.0,0.0
PRV56892,0.0,0.0,0.0
PRV56894,0.0,0.0,0.0
PRV56900,0.0,0.0,0.0
PRV56908,0.0,0.0,0.0
PRV56909,0.0,0.0,0.0
PRV56910,0.0,0.0,0.0
PRV56919,0.0,0.0,0.0
PRV56931,0.0,0.0,1.0
PRV56942,0.0,0.0,0.0
PRV56947,0.0,0.0,0.0
PRV56956,0.0,0.0,0.0
PRV56958,0.0,0.0,0.0
PRV56963,0.0,0.0,0.0
PRV56971,0.0,0.0,0.0
PRV56974,0.0,0.0,0.0
PRV56977,0.0,0.0,0.0
PRV56984,0.0,0.0,0.0
PRV56986,0.0,0.0,0.0
PRV56989,0.0,0.0,0.0
PRV56992,0.0,0.0,0.0
PRV57000,0.0,0.0,0.0
PRV57005,0.0,0.0,0.0
PRV57010,0.0,0.0,0.0
PRV57016,0.0,0.0,0.0
PRV57017,0.0,0.0,0.0
PRV57018,0.0,0.0,0.0
PRV57020,0.0,0.0,0.0
PRV57024,0.0,0.0,0.0
PRV57025,0.0,0.0,0.0
PRV57033,0.0,0.0,0.0
PRV57034,0.0,0.0,0.0
PRV57038,0.0,0.0,0.0
PRV57039,0.0,0.0,0.0
PRV57047,0.0,0.0,0.0
PRV57048,0.0,0.0,0.0
PRV57049,0.0,0.0,0.0
PRV57051,0.0,0.0,0.0
PRV57052,0.0,0.0,0.0
PRV57058,0.0,0.0,0.0
PRV57059,0.0,0.0,0.0
PRV57061,0.0,0.0,0.0
PRV57063,0.0,0.0,0.0
PRV57069,0.0,0.0,0.0
PRV57072,0.0,0.0,0.0
PRV57073,0.0,0.0,0.0
PRV57074,0.0,0.0,0.0
PRV57075,0.0,0.0,0.0
PRV57076,0.0,0.0,0.0
PRV57077,0.0,0.0,0.0
PRV57078,0.0,0.0,0.0
PRV57080,0.0,0.0,0.0
PRV57084,0.0,0.0,0.0
PRV57085,0.0,0.0,0.0
PRV57086,0.0,0.0,0.0
PRV57087,0.0,0.0,0.0
PRV57088,0.0,0.0,0.0
PRV57091,0.0,0.0,0.0
PRV57092,0.0,0.0,0.0
PRV57093,0.0,0.0,0.0
PRV57094,0.0,0.0,0.0
PRV57097,0.0,0.0,1.0
PRV57102,0.0,0.0,0.0
PRV57112,0.0,0.0,1.0
PRV57113,0.0,0.0,0.0
PRV57118,0.0,0.0,0.0
PRV57130,0.0,0.0,0.0
PRV57132,0.0,0.0,0.0
PRV57140,0.0,0.0,0.0
PRV57141,0.0,0.0,0.0
PRV57144,0.0,0.0,0.0
PRV57145,0.0,0.0,0.0
PRV57146,0.0,0.0,0.0
PRV57147,0.0,0.0,0.0
PRV57153,0.0,0.0,0.0
PRV57161,0.0,0.0,0.0
PRV57167,0.0,0.0,1.0
PRV57191,0.0,0.0,7.0
PRV57192,0.0,0.0,1.0
PRV57199,0.0,0.0,0.0
PRV57218,0.0,0.0,0.0
PRV57245,0.0,0.0,1.0
PRV57246,0.0,0.0,0.0
PRV57253,0.0,0.0,1.0
PRV57256,0.0,0.0,0.0
PRV57257,0.0,0.0,0.0
PRV57270,0.0,0.0,0.0
PRV57273,0.0,0.0,0.0
PRV57274,0.0,0.0,0.0
PRV57276,0.0,0.0,0.0
PRV57280,0.0,0.0,0.0
PRV57285,0.0,0.0,0.0
PRV57288,0.0,0.0,0.0
PRV57289,0.0,0.0,1.0
PRV57290,0.0,0.0,0.0
PRV57291,0.0,0.0,0.0
PRV57293,0.0,0.0,0.0
PRV57294,0.0,0.0,0.0
PRV57295,0.0,0.0,0.0
PRV57297,0.0,0.0,0.0
PRV57298,0.0,0.0,0.0
PRV57299,0.0,0.0,0.0
PRV57302,0.0,0.0,0.0
PRV57305,0.0,0.0,1.0
PRV57307,0.0,0.0,0.0
PRV57308,0.0,0.0,0.0
PRV57313,0.0,0.0,0.0
PRV57320,0.0,0.0,0.0
PRV57327,0.0,0.0,0.0
PRV57329,0.0,0.0,0.0
PRV57333,0.0,0.0,0.0
PRV57348,0.0,0.0,3.0
PRV57350,0.0,0.0,0.0
PRV57352,0.0,0.0,0.0
PRV57354,0.0,0.0,0.0
PRV57355,0.0,0.0,0.0
PRV57357,0.0,0.0,0.0
PRV57358,0.0,0.0,0.0
PRV57361,0.0,0.0,0.0
PRV57363,0.0,0.0,0.0
PRV57364,0.0,0.0,0.0
PRV57367,0.0,0.0,0.0
PRV57368,0.0,0.0,1.0
PRV57371,0.0,0.0,0.0
PRV57372,0.0,0.0,0.0
PRV57373,0.0,0.0,0.0
PRV57378,0.0,0.0,0.0
PRV57379,0.0,0.0,0.0
PRV57380,0.0,0.0,0.0
PRV57381,0.0,0.0,0.0
PRV57382,0.0,0.0,1.0
PRV57388,0.0,0.0,0.0
PRV57389,0.0,0.0,0.0
PRV57390,0.0,0.0,0.0
PRV57391,0.0,0.0,0.0
PRV57393,0.0,0.0,0.0
PRV57396,0.0,0.0,0.0
PRV57397,0.0,0.0,0.0
PRV57398,0.0,0.0,0.0
PRV57399,0.0,0.0,0.0
PRV57400,0.0,0.0,0.0
PRV57402,0.0,0.0,0.0
PRV57403,0.0,0.0,0.0
PRV57413,0.0,0.0,0.0
PRV57417,0.0,0.0,0.0
PRV57422,0.0,0.0,1.0
PRV57426,0.0,0.0,0.0
PRV57431,0.0,0.0,0.0
PRV57434,0.0,0.0,3.0
PRV57443,0.0,0.0,0.0
PRV57446,0.0,0.0,0.0
PRV57454,0.0,0.0,1.0
PRV57455,0.0,0.0,0.0
PRV57459,0.0,0.0,0.0
PRV57460,0.0,0.0,0.0
PRV57461,0.0,0.0,0.0
PRV57462,0.0,0.0,0.0
PRV57473,0.0,0.0,0.0
PRV57484,0.0,0.0,0.0
PRV57486,0.0,0.0,0.0
PRV57487,0.0,0.0,0.0
PRV57488,0.0,0.0,0.0
PRV57490,0.0,0.0,0.0
PRV57516,0.0,0.0,0.0
PRV57560,0.0,0.0,0.0
PRV57563,0.0,0.0,0.0
PRV57565,0.0,0.0,0.0
PRV57567,0.0,0.0,0.0
PRV57569,0.0,0.0,0.0
PRV57570,0.0,0.0,0.0
PRV57571,0.0,0.0,0.0
PRV57577,0.0,0.0,0.0
PRV57578,0.0,0.0,0.0
PRV57580,0.0,0.0,0.0
PRV57584,0.0,0.0,0.0
PRV57585,0.0,0.0,0.0
PRV57595,0.0,0.0,0.0
PRV57599,0.0,0.0,0.0
PRV57612,0.0,0.0,0.0
PRV57616,0.0,0.0,0.0
PRV57619,0.0,0.0,0.0
PRV57625,0.0,0.0,0.0
PRV57627,0.0,0.0,0.0
PRV57629,0.0,0.0,0.0
PRV57630,0.0,0.0,0.0
PRV57631,0.0,0.0,0.0
PRV57632,0.0,0.0,0.0
PRV57633,0.0,0.0,0.0
PRV57634,0.0,0.0,0.0
PRV57635,0.0,0.0,0.0
PRV57636,0.0,0.0,0.0
PRV57638,0.0,0.0,0.0
PRV57639,0.0,0.0,0.0
PRV57640,0.0,0.0,0.0
PRV57642,0.0,0.0,0.0
PRV57643,0.0,0.0,0.0
PRV57645,0.0,0.0,0.0
PRV57650,0.0,0.0,0.0
PRV57652,0.0,0.0,0.0
PRV57653,0.0,0.0,0.0
PRV57654,0.0,0.0,0.0
PRV57658,0.0,0.0,0.0
PRV57659,0.0,0.0,0.0
PRV57660,0.0,0.0,0.0
PRV57662,0.0,0.0,0.0
PRV57663,0.0,0.0,0.0
PRV57667,0.0,0.0,0.0
PRV57668,0.0,0.0,0.0
PRV57669,0.0,0.0,0.0
PRV57670,0.0,0.0,0.0
PRV57671,0.0,0.0,0.0
PRV57672,0.0,0.0,1.0
PRV57673,0.0,0.0,0.0
PRV57674,0.0,0.0,2.0
PRV57675,0.0,0.0,0.0
PRV57677,0.0,0.0,0.0
PRV57678,0.0,0.0,0.0
PRV57680,0.0,0.0,0.0
PRV57684,0.0,0.0,0.0
PRV57686,0.0,0.0,0.0
PRV57689,0.0,0.0,0.0
PRV57690,0.0,0.0,0.0
PRV57692,0.0,0.0,0.0
PRV57693,0.0,0.0,0.0
PRV57696,0.0,0.0,0.0
PRV57699,0.0,0.0,0.0
PRV57700,0.0,0.0,0.0
PRV57704,0.0,0.0,0.0
PRV57705,0.0,0.0,0.0
PRV57707,0.0,0.0,0.0
PRV57719,0.0,0.0,0.0
PRV57721,0.0,0.0,0.0
PRV57724,0.0,0.0,0.0
PRV57725,0.0,0.0,0.0
PRV57734,0.0,0.0,0.0
PRV57735,0.0,0.0,0.0
PRV57736,0.0,0.0,0.0
PRV57743,0.0,0.0,0.0
PRV57744,0.0,0.0,0.0
PRV57746,0.0,0.0,0.0
PRV57748,0.0,0.0,0.0
PRV57756,0.0,0.0,0.0
PRV57757,0.0,0.0,0.0
PRV57758,0.0,0.0,0.0
PRV57759,0.0,0.0,0.0
PRV57760,0.0,0.0,0.0
PRV57761,0.0,0.0,0.0
PRV57762,0.0,0.0,0.0
PRV57763,0.0,0.0,0.0
